,Model,Method,Rejection Rate,Accuracy,Precision,Recall,F1-Score,AU-ARC
2,Random_Forest,min,0.1,0.8960523242233123,0.8879254977520874,0.9664452988465572,0.9255230125523013,0.9054697177766793
3,Random_Forest,min,0.15,0.909967845659164,0.9023318688746198,0.9726775956284153,0.9361851332398317,0.9054697177766793
4,Random_Forest,min,0.2,0.9208935611038108,0.9152603231597846,0.9751338944146901,0.9442489349879607,0.9054697177766793
5,Random_Forest,min,0.25,0.9321558732828708,0.9275584515139901,0.978568540234533,0.9523809523809523,0.9054697177766793
6,Random_Forest,min,0.3,0.93993993993994,0.9338265515824086,0.9831241886629165,0.9578414839797639,0.9054697177766793
7,Random_Forest,min,0.35000000000000003,0.9456662354463131,0.9393536963258079,0.9856014862981886,0.9619220308250227,0.9054697177766793
8,Random_Forest,min,0.4,0.9551506657323056,0.9484585741811176,0.9894472361809046,0.9685194294146582,0.9054697177766793
9,Random_Forest,min,0.45,0.959480122324159,0.9536598209583992,0.9901585565882997,0.9715665236051502,0.9054697177766793
10,Random_Forest,min,0.5,0.9650967199327166,0.959837019790454,0.9915814792543596,0.9754510499852115,0.9054697177766793
11,Random_Forest,min,0.55,0.9724427837459131,0.9682642487046632,0.9933554817275747,0.9806493932436865,0.9054697177766793
12,Random_Forest,min,0.6,0.9737256962690489,0.9702898550724638,0.9933234421364985,0.9816715542521994,0.9054697177766793
13,Random_Forest,min,0.65,0.9777777777777777,0.9752679307502061,0.9941176470588236,0.9846025801081981,0.9054697177766793
14,Random_Forest,min,0.7000000000000001,0.9831814996496145,0.9818875119161106,0.9951690821256038,0.9884836852207294,0.9054697177766793
15,Random_Forest,min,0.75,0.9848612279226241,0.9829738933030647,0.996547756041427,0.9897142857142858,0.9054697177766793
16,Random_Forest,min,0.8,0.9884453781512605,0.9872881355932204,0.9971469329529244,0.9921930447125621,0.9054697177766793
17,Random_Forest,min,0.85,0.9943977591036415,0.9924953095684803,1.0,0.9962335216572504,0.9054697177766793
18,Random_Forest,min,0.9,0.9957983193277311,0.994269340974212,1.0,0.9971264367816092,0.9054697177766793
19,Random_Forest,min,0.9500000000000001,1.0,1.0,1.0,1.0,0.9054697177766793
0,Gradient_Boosting,min,0.0,0.8755256518082423,0.8764350453172205,0.9406614785992218,0.9074131998748827,0.9098592083366057
1,Gradient_Boosting,min,0.05,0.8951095375082982,0.8904926262943207,0.9578130273371583,0.9229268292682927,0.9098592083366057
2,Gradient_Boosting,min,0.1,0.9096005606166784,0.902791461412151,0.9679577464788732,0.9342395921835174,0.9098592083366057
3,Gradient_Boosting,min,0.15,0.9215928765767994,0.9160331720801659,0.9728440366972477,0.9435842676632853,0.9098592083366057
4,Gradient_Boosting,min,0.2,0.9300919842312746,0.924908424908425,0.9764114462490333,0.9499623777276147,0.9098592083366057
5,Gradient_Boosting,min,0.25,0.9374824782730586,0.93141075604053,0.9807139926138695,0.9554267439536278,0.9098592083366057
6,Gradient_Boosting,min,0.3,0.9462462462462462,0.9384359400998337,0.9864451246174027,0.9618418247708378,0.9098592083366057
7,Gradient_Boosting,min,0.35000000000000003,0.9521345407503234,0.9441189725101397,0.9886739027843322,0.9658828953434763,0.9098592083366057
8,Gradient_Boosting,min,0.4,0.9586545199719692,0.951028403525955,0.9908163265306122,0.9705147426286856,0.9098592083366057
9,Gradient_Boosting,min,0.45,0.9652140672782875,0.9567538707955152,0.9944506104328524,0.9752380952380952,0.9098592083366057
10,Gradient_Boosting,min,0.5,0.9693019343986543,0.9621525724423418,0.9944987775061125,0.978058310790502,0.9098592083366057
11,Gradient_Boosting,min,0.55,0.9733769266697805,0.9675281643472499,0.9945504087193461,0.9808532079274437,0.9098592083366057
12,Gradient_Boosting,min,0.6,0.9753021544929059,0.9691960931630353,0.9953703703703703,0.9821088694328131,0.9098592083366057
13,Gradient_Boosting,min,0.65,0.978978978978979,0.9740034662045061,0.995571302037201,0.9846692947875603,0.9098592083366057
14,Gradient_Boosting,min,0.7000000000000001,0.9838822704975473,0.9804727646454265,0.9958246346555324,0.988089073019161,0.9098592083366057
15,Gradient_Boosting,min,0.75,0.9848612279226241,0.9823232323232324,0.9948849104859335,0.98856416772554,0.9098592083366057
16,Gradient_Boosting,min,0.8,0.9894957983193278,0.9900497512437811,0.9933444259567388,0.9916943521594684,0.9098592083366057
17,Gradient_Boosting,min,0.85,0.9901960784313726,0.9905660377358491,0.9929078014184397,0.9917355371900827,0.9098592083366057
18,Gradient_Boosting,min,0.9,0.9978991596638656,1.0,0.996031746031746,0.9980119284294234,0.9098592083366057
19,Gradient_Boosting,min,0.9500000000000001,1.0,1.0,1.0,1.0,0.9098592083366057
0,AdaBoost,min,0.0,0.8475609756097561,0.8511461744566835,0.9270428015564203,0.8874747788297377,0.8843589358478899
1,AdaBoost,min,0.05,0.865235671608763,0.8621646623496763,0.9452332657200812,0.9017900338655056,0.8843589358478899
2,AdaBoost,min,0.1,0.880401775286148,0.871918027537624,0.9604938271604938,0.914065122524337,0.8843589358478899
3,AdaBoost,min,0.15,0.8936433341578036,0.8827077747989276,0.9705232129697863,0.9245349245349246,0.8843589358478899
4,AdaBoost,min,0.2,0.9043363994743758,0.8911516853932584,0.9791666666666666,0.9330882352941177,0.8843589358478899
5,AdaBoost,min,0.25,0.9102887580599944,0.8961424332344213,0.9837133550488599,0.937888198757764,0.8843589358478899
6,AdaBoost,min,0.3,0.9183183183183183,0.9066300510003923,0.985501066098081,0.9444217409072333,0.8843589358478899
7,AdaBoost,min,0.35000000000000003,0.9217335058214747,0.9105351170568562,0.9873073436083409,0.9473684210526315,0.8843589358478899
8,AdaBoost,min,0.4,0.9250175192711984,0.9130240856378233,0.9908034849951597,0.9503249767873724,0.8843589358478899
9,AdaBoost,min,0.45,0.9331039755351682,0.9231143552311436,0.9911180773249739,0.9559082892416225,0.8843589358478899
10,AdaBoost,min,0.5,0.9377628259041211,0.9276914836636315,0.9925501432664756,0.9590254706533776,0.8843589358478899
11,AdaBoost,min,0.55,0.9434843531060252,0.934652278177458,0.9923615531508593,0.9626427909848718,0.8843589358478899
