,Model,Method,Rejection Rate,Accuracy,Precision,Recall,F1-Score,AU-ARC
10,XGBoost,min,0.5,0.983028374436489,0.988399071925754,0.8783505154639175,0.9301310043668122,0.9137587465854504
11,XGBoost,min,0.55,0.987919858573954,0.9882629107981221,0.9212253829321663,0.9535673839184597,0.9137587465854504
12,XGBoost,min,0.6,0.9903878024527677,0.9872448979591837,0.9416058394160584,0.9638854296388543,0.9137587465854504
13,XGBoost,min,0.65,0.9939393939393939,0.9904153354632588,0.9597523219814241,0.9748427672955975,0.9137587465854504
14,XGBoost,min,0.7000000000000001,0.996464869642068,0.9965397923875432,0.976271186440678,0.9863013698630136,0.9137587465854504
15,XGBoost,min,0.75,0.9957582184517497,0.9947368421052631,0.9642857142857143,0.9792746113989638,0.9137587465854504
16,XGBoost,min,0.8,0.9966865473823724,0.9915966386554622,0.9672131147540983,0.979253112033195,0.9137587465854504
17,XGBoost,min,0.85,0.9973498233215548,0.0,0.0,0.0,0.9137587465854504
18,XGBoost,min,0.9,0.9973509933774835,0.0,0.0,0.0,0.9137587465854504
19,XGBoost,min,0.9500000000000001,0.9947089947089947,0.0,0.0,0.0,0.9137587465854504
